job_id,image_name,width,height,object_count,gpu_time_ms,total_time_ms,status
3094,000000357748,256,256,10,0.634,2.910,success
3095,000000357816,256,256,16,0.591,3.171,success
3096,000000357888,256,256,5,0.948,3.023,success
3097,000000357903,256,256,7,0.731,3.137,success
3098,000000357941,256,256,4,0.718,3.043,success
3099,000000357978,256,256,9,0.613,3.145,success
3100,000000358195,256,256,3,0.793,2.755,success
3101,000000358427,256,256,2,0.647,2.868,success
3102,000000358525,256,256,4,0.594,3.985,success
3103,000000358923,256,256,13,0.726,3.321,success
3104,000000359135,256,256,7,0.776,3.906,success
3105,000000359219,256,256,8,0.552,2.742,success
3106,000000359540,256,256,9,0.677,5.903,success
3107,000000359677,256,256,1,0.626,3.313,success
3108,000000359781,256,256,4,0.622,2.714,success
3109,000000359833,256,256,4,0.658,2.756,success
3110,000000359855,256,256,16,0.566,2.981,success
3111,000000359937,256,256,5,0.596,3.071,success
3112,000000360097,256,256,5,0.834,3.409,success
3113,000000360137,256,256,2,0.756,2.412,success
3114,000000360325,256,256,6,0.577,2.843,success
3115,000000360393,256,256,28,0.794,3.284,success
3116,000000360564,256,256,8,0.627,2.661,success
3117,000000360661,256,256,16,0.652,5.848,success
3118,000000360943,256,256,2,0.560,3.239,success
3119,000000360951,256,256,6,0.610,2.618,success
3120,000000360960,256,256,7,0.598,2.909,success
3121,000000361103,256,256,9,0.595,2.984,success
3122,000000361142,256,256,5,0.696,3.155,success
3123,000000361147,256,256,14,0.581,2.440,success
3124,000000361180,256,256,12,0.756,2.812,success
3125,000000361238,256,256,12,0.569,2.589,success
3126,000000361268,256,256,6,0.748,2.827,success
3127,000000361506,256,256,4,0.626,2.540,success
3128,000000361551,256,256,12,0.701,3.124,success
3129,000000361571,256,256,10,0.529,3.023,success
3130,000000361586,256,256,19,0.841,3.070,success
3131,000000361621,256,256,13,0.679,3.030,success
3132,000000361730,256,256,7,0.757,2.837,success
3133,000000361919,256,256,6,0.915,3.262,success
3134,000000362434,256,256,5,0.521,2.693,success
3135,000000362520,256,256,30,0.643,3.093,success
3136,000000362682,256,256,14,0.556,2.635,success
3137,000000362716,256,256,15,0.628,2.358,success
3138,000000363072,256,256,9,0.603,2.755,success
3139,000000363188,256,256,14,0.622,2.758,success
3140,000000363207,256,256,13,0.942,3.068,success
3141,000000363461,256,256,11,0.616,2.708,success
3142,000000363666,256,256,9,0.603,2.651,success
3143,000000363784,256,256,5,0.583,4.958,success
3144,000000363840,256,256,5,0.560,3.313,success
3145,000000363875,256,256,14,0.637,5.040,success
3146,000000364102,256,256,5,0.573,3.317,success
3147,000000364126,256,256,7,0.854,3.044,success
3148,000000364166,256,256,10,0.636,3.202,success
3149,000000364297,256,256,11,0.775,2.861,success
3150,000000364322,256,256,6,0.681,3.089,success
3151,000000364557,256,256,13,0.591,2.769,success
3152,000000364587,256,256,11,0.605,2.350,success
3153,000000364636,256,256,17,0.575,2.753,success
3154,000000364884,256,256,7,0.581,2.608,success
3155,000000365095,256,256,5,0.618,2.590,success
3156,000000365098,256,256,1,0.536,1.996,success
3157,000000365207,256,256,6,0.560,2.657,success
3158,000000365208,256,256,2,0.578,3.570,success
3159,000000365385,256,256,1,0.623,4.333,success
3160,000000365387,256,256,2,0.555,2.893,success
3161,000000365521,256,256,9,0.569,2.873,success
3162,000000365642,256,256,0,0.673,2.532,success
3163,000000365655,256,256,3,0.591,4.376,success
3164,000000365745,256,256,8,0.574,3.176,success
3165,000000365766,256,256,2,0.586,2.774,success
3166,000000365886,256,256,6,0.566,2.414,success
3167,000000366141,256,256,8,0.592,2.825,success
3168,000000366178,256,256,6,0.598,3.051,success
3169,000000366199,256,256,1,0.633,2.963,success
3170,000000366225,256,256,10,0.688,4.621,success
3171,000000366611,256,256,5,0.679,2.781,success
3172,000000366711,256,256,21,0.814,3.129,success
3173,000000366884,256,256,6,0.662,3.100,success
3174,000000367082,256,256,4,0.629,2.502,success
3175,000000367095,256,256,16,0.627,2.860,success
3176,000000367195,256,256,12,0.586,2.942,success
3177,000000367228,256,256,7,0.608,2.549,success
3178,000000367386,256,256,11,0.644,3.308,success
3179,000000367569,256,256,6,0.774,3.079,success
3180,000000367680,256,256,7,0.530,2.945,success
3181,000000367818,256,256,8,0.889,5.364,success
3182,000000368038,256,256,15,0.597,3.040,success
3183,000000368212,256,256,7,0.914,3.587,success
3184,000000368294,256,256,6,0.538,2.429,success
3185,000000368335,256,256,15,0.720,5.822,success
3186,000000368456,256,256,8,0.643,3.056,success
3187,000000368684,256,256,9,0.653,4.127,success
3188,000000368752,256,256,11,0.775,3.346,success
3189,000000368900,256,256,4,0.682,3.224,success
3190,000000368940,256,256,2,0.754,3.099,success
3191,000000368961,256,256,18,0.582,5.740,success
3192,000000368982,256,256,23,0.664,3.235,success
3193,000000369037,256,256,5,1.069,3.001,success
3194,000000369081,256,256,1,0.594,3.133,success
3195,000000369310,256,256,14,0.845,3.739,success
3196,000000369323,256,256,11,0.706,3.087,success
3197,000000369370,256,256,12,0.603,2.850,success
3198,000000369442,256,256,11,0.588,2.963,success
3199,000000369503,256,256,4,0.578,3.300,success
3200,000000369541,256,256,6,0.677,2.961,success
3201,000000369675,256,256,10,0.671,5.335,success
3202,000000369751,256,256,15,0.790,3.016,success
3203,000000369757,256,256,12,0.581,2.556,success
3204,000000369771,256,256,10,0.562,2.899,success
3205,000000369812,256,256,14,0.582,2.982,success
3206,000000370042,256,256,19,0.593,2.384,success
3207,000000370208,256,256,11,0.554,2.982,success
3208,000000370270,256,256,16,0.556,2.914,success
3209,000000370375,256,256,11,0.702,3.181,success
3210,000000370478,256,256,5,0.515,2.407,success
3211,000000370486,256,256,23,0.585,9.780,success
3212,000000370677,256,256,16,0.892,3.372,success
3213,000000370711,256,256,17,0.710,3.018,success
3214,000000370813,256,256,4,0.572,2.715,success
3215,000000370818,256,256,6,0.756,3.459,success
3216,000000370900,256,256,4,0.685,3.519,success
3217,000000370999,256,256,4,0.669,3.331,success
3218,000000371042,256,256,9,0.772,3.150,success
3219,000000371472,256,256,14,1.192,3.447,success
3220,000000371529,256,256,11,0.543,2.900,success
3221,000000371552,256,256,15,0.627,3.253,success
3222,000000371677,256,256,7,0.821,3.053,success
3223,000000371699,256,256,11,0.615,2.782,success
3224,000000371749,256,256,5,0.638,2.747,success
3225,000000372203,256,256,14,0.751,3.825,success
3226,000000372260,256,256,5,0.785,3.362,success
3227,000000372307,256,256,6,0.736,3.398,success
3228,000000372317,256,256,14,0.710,3.390,success
3229,000000372349,256,256,10,0.627,3.214,success
3230,000000372466,256,256,7,0.596,2.938,success
3231,000000372577,256,256,9,1.154,2.938,success
3232,000000372718,256,256,1,0.578,3.519,success
3233,000000372819,256,256,18,0.561,3.040,success
3234,000000373315,256,256,9,0.590,2.946,success
3235,000000373353,256,256,12,0.737,3.243,success
3236,000000373382,256,256,6,0.537,2.557,success
3237,000000373705,256,256,4,0.575,3.065,success
3238,000000374052,256,256,19,0.534,2.719,success
3239,000000374083,256,256,15,0.928,3.268,success
3240,000000374369,256,256,1,0.554,3.642,success
3241,000000374545,256,256,5,0.556,3.139,success
3242,000000374551,256,256,14,1.025,5.881,success
3243,000000374727,256,256,31,0.818,3.384,success
3244,000000374982,256,256,9,0.689,4.892,success
3245,000000375015,256,256,5,0.581,2.963,success
3246,000000375078,256,256,1,0.864,3.610,success
3247,000000375278,256,256,10,0.523,2.785,success
3248,000000375430,256,256,2,0.553,3.117,success
3249,000000375469,256,256,8,0.568,2.816,success
3250,000000375493,256,256,6,0.570,2.637,success
3251,000000375763,256,256,7,0.801,3.026,success
3252,000000376093,256,256,14,0.722,2.797,success
3253,000000376112,256,256,11,0.796,3.216,success
3254,000000376206,256,256,4,0.652,2.990,success
3255,000000376264,256,256,14,0.598,2.674,success
3256,000000376278,256,256,16,0.890,3.445,success
3257,000000376284,256,256,14,0.565,2.512,success
3258,000000376307,256,256,31,0.639,4.792,success
3259,000000376310,256,256,10,0.581,2.631,success
3260,000000376322,256,256,18,0.628,5.416,success
3261,000000376365,256,256,4,0.803,3.305,success
3262,000000376442,256,256,4,0.754,3.328,success
3263,000000376478,256,256,8,0.611,3.219,success
3264,000000376625,256,256,10,0.694,4.528,success
3265,000000376856,256,256,14,0.593,2.841,success
3266,000000376900,256,256,9,0.565,2.698,success
3267,000000377000,256,256,8,0.556,2.768,success
3268,000000377113,256,256,19,0.688,3.301,success
3269,000000377239,256,256,7,0.567,3.044,success
3270,000000377368,256,256,10,0.712,4.074,success
3271,000000377393,256,256,8,0.831,3.431,success
3272,000000377486,256,256,12,0.601,2.977,success
3273,000000377497,256,256,11,0.655,3.007,success
3274,000000377575,256,256,29,0.901,4.715,success
3275,000000377588,256,256,5,0.641,3.386,success
3276,000000377635,256,256,6,0.680,4.458,success
3277,000000377670,256,256,22,0.626,2.932,success
3278,000000377723,256,256,22,0.637,3.079,success
3279,000000377814,256,256,3,0.561,2.841,success
3280,000000377882,256,256,9,0.643,2.842,success
3281,000000377946,256,256,17,0.539,3.065,success
3282,000000378099,256,256,6,0.839,2.748,success
3283,000000378116,256,256,1,0.577,3.251,success
3284,000000378139,256,256,22,0.746,3.162,success
3285,000000378244,256,256,16,0.538,3.138,success
3286,000000378284,256,256,18,0.587,2.244,success
3287,000000378453,256,256,14,0.639,3.044,success
3288,000000378454,256,256,6,0.663,2.845,success
3289,000000378515,256,256,37,0.677,3.068,success
3290,000000378605,256,256,4,0.699,5.481,success
3291,000000378673,256,256,5,0.635,3.166,success
3292,000000378873,256,256,13,0.678,3.966,success
3293,000000379332,256,256,18,0.691,3.064,success
3294,000000379441,256,256,9,0.587,3.975,success
3295,000000379453,256,256,3,0.784,2.614,success
3296,000000379476,256,256,6,0.604,5.140,success
3297,000000379533,256,256,16,0.568,3.412,success
3298,000000379800,256,256,19,0.695,5.079,success
3299,000000379842,256,256,5,0.600,2.893,success
3300,000000380203,256,256,6,0.622,2.544,success
3301,000000380706,256,256,16,0.662,2.981,success
3302,000000380711,256,256,3,0.895,4.477,success
3303,000000380913,256,256,13,0.650,2.930,success
3304,000000381360,256,256,11,0.743,6.272,success
3305,000000381587,256,256,11,0.692,3.403,success
3306,000000381639,256,256,9,0.602,3.359,success
3307,000000381971,256,256,13,0.614,2.515,success
3308,000000382009,256,256,12,0.544,2.660,success
3309,000000382030,256,256,11,0.522,2.366,success
3310,000000382088,256,256,18,0.681,2.869,success
3311,000000382111,256,256,26,0.588,2.668,success
3312,000000382122,256,256,14,0.573,2.807,success
3313,000000382125,256,256,16,0.618,4.956,success
3314,000000382696,256,256,7,0.564,3.392,success
3315,000000382734,256,256,4,0.604,3.586,success
3316,000000382743,256,256,3,0.723,3.428,success
3317,000000383289,256,256,12,0.695,2.949,success
3318,000000383337,256,256,4,0.608,2.779,success
3319,000000383339,256,256,1,0.545,2.517,success
3320,000000383384,256,256,11,0.607,2.924,success
3321,000000383386,256,256,11,0.643,3.208,success
3322,000000383443,256,256,3,0.614,2.701,success
3323,000000383606,256,256,5,0.572,2.557,success
3324,000000383621,256,256,2,0.558,3.333,success
3325,000000383676,256,256,25,0.532,2.913,success
3326,000000383838,256,256,2,0.615,2.642,success
3327,000000383842,256,256,13,0.693,2.880,success
3328,000000383921,256,256,11,0.682,4.072,success
3329,000000384136,256,256,12,0.559,3.048,success
3330,000000384350,256,256,4,0.684,4.105,success
3331,000000384468,256,256,15,0.556,2.892,success
3332,000000384513,256,256,8,0.688,4.065,success
3333,000000384527,256,256,10,0.651,3.233,success
3334,000000384616,256,256,8,0.608,2.487,success
3335,000000384651,256,256,3,0.580,2.948,success
3336,000000384661,256,256,21,0.693,3.113,success
3337,000000384666,256,256,1,0.701,6.493,success
3338,000000384670,256,256,6,0.608,3.175,success
3339,000000384808,256,256,5,0.785,4.214,success
3340,000000384850,256,256,4,0.561,2.782,success
3341,000000384949,256,256,7,0.570,4.193,success
3342,000000385029,256,256,9,0.554,2.335,success
3343,000000385190,256,256,25,0.751,5.442,success
3344,000000385205,256,256,15,0.650,2.705,success
3345,000000385719,256,256,23,0.638,2.789,success
3346,000000385997,256,256,4,0.630,2.655,success
3347,000000386134,256,256,6,0.594,2.798,success
3348,000000386210,256,256,3,0.615,2.780,success
3349,000000386277,256,256,2,0.593,2.450,success
3350,000000386352,256,256,12,0.598,2.955,success
3351,000000386457,256,256,11,0.629,5.664,success
3352,000000386879,256,256,9,0.647,2.613,success
3353,000000386912,256,256,13,0.713,4.045,success
3354,000000387098,256,256,9,0.641,2.793,success
3355,000000387148,256,256,4,0.573,2.674,success
3356,000000387383,256,256,4,0.580,2.987,success
3357,000000387387,256,256,5,0.822,3.336,success
3358,000000387916,256,256,12,0.580,3.139,success
3359,000000388056,256,256,15,0.570,2.851,success
3360,000000388215,256,256,11,0.572,2.900,success
3361,000000388258,256,256,7,0.866,3.408,success
3362,000000388846,256,256,7,0.604,5.506,success
3363,000000388903,256,256,20,0.650,3.193,success
3364,000000388927,256,256,3,0.581,2.559,success
3365,000000389109,256,256,5,0.544,2.425,success
3366,000000389197,256,256,14,0.546,3.068,success
3367,000000389315,256,256,12,0.609,2.859,success
3368,000000389316,256,256,14,0.582,2.761,success
3369,000000389381,256,256,14,0.592,3.306,success
3370,000000389451,256,256,2,0.520,2.993,success
3371,000000389532,256,256,2,0.550,3.470,success
3372,000000389566,256,256,14,0.601,3.147,success
3373,000000389684,256,256,14,0.583,2.781,success
3374,000000389804,256,256,8,0.696,2.432,success
3375,000000389812,256,256,17,0.589,2.966,success
3376,000000389933,256,256,0,0.764,2.385,success
3377,000000390246,256,256,9,0.552,3.056,success
3378,000000390301,256,256,17,0.614,3.163,success
3379,000000390555,256,256,26,0.644,3.467,success
3380,000000390826,256,256,8,0.670,4.277,success
3381,000000390902,256,256,10,0.675,2.835,success
3382,000000391140,256,256,12,0.560,2.990,success
3383,000000391144,256,256,12,0.672,3.290,success
3384,000000391290,256,256,20,0.563,2.812,success
3385,000000391375,256,256,3,0.605,2.808,success
3386,000000391648,256,256,8,0.596,3.176,success
3387,000000391722,256,256,18,0.554,2.944,success
3388,000000392228,256,256,3,0.692,3.339,success
3389,000000392481,256,256,1,0.702,3.593,success
3390,000000392722,256,256,9,0.756,3.218,success
3391,000000392818,256,256,13,0.586,3.127,success
3392,000000392933,256,256,0,0.683,2.510,success
3393,000000393014,256,256,9,0.600,2.674,success
3394,000000393056,256,256,5,0.671,3.253,success
3395,000000393093,256,256,6,0.737,3.237,success
3396,000000393115,256,256,9,0.640,2.744,success
3397,000000393226,256,256,15,0.563,3.166,success
3398,000000393282,256,256,6,0.536,2.975,success
3399,000000393469,256,256,8,0.594,3.430,success
3400,000000393569,256,256,15,0.566,2.961,success
3401,000000393838,256,256,5,0.921,3.770,success
3402,000000394199,256,256,10,0.734,3.187,success
3403,000000394206,256,256,18,0.725,2.987,success
3404,000000394275,256,256,12,0.870,3.501,success
3405,000000394328,256,256,6,0.744,5.165,success
3406,000000394510,256,256,4,0.553,2.422,success
3407,000000394559,256,256,8,0.568,2.821,success
3408,000000394611,256,256,2,0.585,2.848,success
3409,000000394677,256,256,4,0.666,3.348,success
3410,000000394940,256,256,8,0.635,2.801,success
3411,000000395180,256,256,12,0.577,2.983,success
3412,000000395343,256,256,10,0.776,3.246,success
3413,000000395388,256,256,17,0.587,3.006,success
3414,000000395575,256,256,2,0.551,3.340,success
3415,000000395633,256,256,3,0.603,3.189,success
3416,000000395701,256,256,21,0.712,5.550,success
3417,000000395801,256,256,2,0.623,3.371,success
3418,000000395903,256,256,6,0.615,4.914,success
3419,000000396200,256,256,12,0.761,3.128,success
3420,000000396205,256,256,1,0.618,5.409,success
3421,000000396274,256,256,12,0.748,3.199,success
3422,000000396338,256,256,24,0.608,3.181,success
3423,000000396518,256,256,2,0.616,2.740,success
3424,000000396526,256,256,9,0.797,2.804,success
3425,000000396568,256,256,13,0.597,3.212,success
3426,000000396580,256,256,13,0.629,2.479,success
3427,000000396729,256,256,2,0.586,3.348,success
3428,000000396863,256,256,12,0.548,2.979,success
3429,000000396903,256,256,14,0.568,2.742,success
3430,000000397133,256,256,17,0.562,2.530,success
3431,000000397279,256,256,6,0.722,11.778,success
3432,000000397303,256,256,12,0.568,3.285,success
3433,000000397327,256,256,1,0.618,3.711,success
3434,000000397351,256,256,11,0.579,3.250,success
3435,000000397354,256,256,9,0.639,3.295,success
3436,000000397639,256,256,1,0.749,3.422,success
3437,000000397681,256,256,21,0.568,3.220,success
3438,000000398028,256,256,12,0.649,3.497,success
3439,000000398203,256,256,28,0.571,3.072,success
3440,000000398237,256,256,5,0.577,2.863,success
3441,000000398377,256,256,7,0.601,3.256,success
